GSM357839	GSM357841	GSM357842	GSM357843	GSM357844	GSM357845	GSM357847	GSM357848	GSM357849	GSM357850	GSM357852	GSM357853
17258	11.4616277787485	11.4491609073468	11.7899564257825	10.8538135114899	11.8144188187708	11.161696641387	11.2264536701553	10.8695337740268	10.0314159471749	9.97800637041092	11.1020021745378	10.7582792062292
80898	11.1151886996424	11.2830425057216	11.3167090278991	10.7852298461851	11.5032254151254	10.957853107454	11.0682465376222	10.8336691082284	10.8259132084464	10.8374425867224	11.1215003061169	10.842553665889
227446	10.9195256947816	10.7921367370787	10.762042901456	11.2723875789004	10.9000736233715	11.2060458906154	11.6916514390263	11.7733338169213	9.99141271838654	10.2253603852616	11.4974332175855	11.4494352107192
17250	11.3285921303362	11.0976270413768	10.7753362680684	11.0674213072893	10.731485666173	11.3635972180849	10.6335766960666	10.6447896676879	11.2133579900351	11.2520174186926	11.1071120033381	11.2656813640747
21379	11.2500519073774	11.2165917155473	11.0009514493437	10.7666274467099	11.1194114540257	10.8705856600466	10.7244073246411	11.0155982103331	11.7968805382904	11.6694912873926	10.5536207696185	10.4795364320337
80877	10.2525402072008	10.1201824785273	10.8326164132759	11.3083599784769	10.8621123330187	11.3188067578294	11.3278702228559	11.3752985648113	10.7778207361497	10.7494018084714	11.5846330125357	11.9456945746426
74252	11.1475191417917	10.9900093843853	10.8463451653595	10.8041593991639	10.9739909067595	11.0224122851233	11.1597056541867	11.2320526411112	11.2477070876139	11.3736912909138	10.9791414095795	10.6706951927954
70640	11.079253972846	10.9949061739129	11.062184900599	10.4307505425835	11.1536538949532	10.6027639657749	11.7001661772693	11.7101168586746	10.730528024242	10.7293751933226	11.0389487634666	11.2071710930519
353187	11.1589989946135	11.3794713978736	10.2694464232544	11.8343982495446	10.1830548822027	11.6189529945927	11.1006960278886	11.1994918191759	9.9210271077696	9.96285048011626	11.9855116602069	11.8254125710719
18197	9.26471586395701	9.2541324897894	8.48705007597607	11.2830425057216	8.97557236143009	11.1402872814945	13.3606564778198	13.5293291504062	10.394519467389	10.0095569726425	13.3919584594832	13.3460643016502
67418	10.7818846143096	11.0364696623481	10.7781373233358	11.1482246322622	10.7965621487305	11.2175777831889	11.9298252558966	11.8245968342542	10.0153336584355	9.86849851789473	11.4952721748265	11.5406011403656
57444	12.438969572793	12.5629672102134	12.4091432926425	9.7856287574462	12.500166495375	10.1115561069042	10.4422899037533	10.2533140535233	9.68925085687026	9.84903724991045	11.2060458906154	11.1798209482563
67487	11.5931337860039	11.6575957347386	11.0467051871222	11.1605457306805	11.1587636427319	11.0452538995507	11.6000965907092	11.445966349324	9.8394466508454	9.69768640318649	11.1185022239573	11.064488767306
14084	10.8907763961959	11.0827794365631	11.0837374670445	10.7841108235941	11.0638751301945	10.9664347299022	11.05272346272	10.6805605315664	11.6524619299993	11.7608617573468	10.6817437272085	10.7232041544857
17688	11.1536538949532	11.1940356887197	11.1961456125047	10.9812743928543	11.1545349511075	11.2185987127687	10.5664382662292	10.6400500116688	11.3950227016346	11.4755648351086	10.5729314567267	10.8726688021611
97820	11.3547526920693	11.1994918191759	10.9468773669796	11.349471307318	10.9024773102648	11.3130109308292	10.2198107799192	10.5446425457796	11.5941345506731	11.7572358773926	10.4568370777109	10.775631856329
320184	11.1639760202138	11.2099704021245	11.0912070209365	11.319116785814	11.2650726749762	11.3163214758009	10.0159629808395	10.1465347889905	11.6109890828507	11.6627938106412	10.6209246136074	10.9900093843853
20684	11.0686523427486	11.2221096571556	11.5228246862456	11.4276081986498	11.7058105091144	11.2230003933298	10.8504149739747	10.6998772755357	10.2179434328162	10.1765244501237	11.4052814250078	10.8916639455171
237336	11.0994544931358	11.2147215346586	11.2110506098523	10.644037272909	11.2634352019049	11.0386798124577	11.1423370802427	11.1563555292511	11.027895570665	10.9279669493387	10.9556592523356	10.7173186492385
77371	10.7244073246411	10.8504149739747	11.6648552128903	10.3619825835787	11.8181184789206	10.5330885465621	10.6421691645664	10.674774932081	10.927257366346	11.0650849366071	11.5390489101024	11.5887798720679
22029	10.4474118241087	10.4806629134816	11.2650726749762	11.1560934928314	11.334193916454	11.2419303276426	11.1783744314801	10.8231706395201	10.6677071256476	10.5871773839898	11.4780930733641	11.7197123236576
271377	10.6689071581606	10.7404600037245	10.9861329669441	10.8374425867224	11.1123228085687	10.9174051682536	11.6016102265701	11.6436574529776	10.5263527241813	10.7781373233358	11.1962539947452	11.3690824526997
234699	10.776034832142	10.9156726520366	10.7057362841559	11.0061333930444	10.4571199734364	11.0171086791128	11.3613622713815	11.3914316737688	11.1047558983921	11.1357934132371	11.2068137340981	11.2956572173215
17330	11.7472701853169	11.8795469759897	10.7852298461851	10.8654628078942	10.9256347504907	10.923215214778	10.6074602187051	10.8736730182855	11.0018808762225	11.0959096170144	10.8456924565621	10.813481875636
64136	12.4077692047345	12.357156076368	11.636810056249	10.9655387521783	11.5561443378941	10.8341532489068	9.61029179438974	9.60471028234523	11.8684368733025	11.7355891637964	9.82046164194159	9.95943434195283
234463	10.8241185125275	10.9794674408565	10.9339071634362	11.5406011403656	11.0627624078171	11.6680573018875	11.0171086791128	11.2850830151497	10.3418356251029	10.3503871822606	11.2454611783123	11.1066655974758
70047	11.3516617336737	11.2192525931858	11.4839963460246	11.3348188996174	11.2679895846511	11.3542211623991	10.0590400259564	10.5113839220056	10.5912835063846	11.1980188280991	10.9711213960588	11.0085889039751
76809	11.1742910988752	11.2940935665798	11.2730214341038	11.5538393382674	11.2099704021245	11.3205426210489	10.1363742004236	9.73114171807323	12.028617679943	12.0389643560589	10.0207108790847	10.5478030329567
110809	11.0220440046202	11.1006960278886	11.1338244235908	11.1754537700839	11.2440227374769	11.1326590287414	11.3745802521663	11.3352119984278	10.708681720592	10.7439139481428	10.6512264263906	10.7057362841559
94062	11.0966687166804	11.2008345719216	10.8381901492773	11.0333955036547	10.9942631812087	11.0954021704135	10.849793783412	10.978439603738	11.3461062905651	11.3367623698982	10.7325425918629	10.8200962562395
218035	11.2068137340981	11.186224255022	11.11100662269	11.1027186233225	10.9386232390425	11.0999225237607	10.812477779051	10.9818001966083	10.576855345239	10.6591601888504	11.3470295517674	11.2892150076848
12566	11.4079019841741	11.4535287786952	10.7956762440546	10.9069902708574	10.8783379478904	10.9243818700308	10.6675912286755	10.7285204263858	11.6249801984054	11.6126586732051	10.5507552670097	10.7602026426462
65103	11.2667955562051	10.9756752658242	11.4070421449796	11.0851388943583	11.409742396956	11.0275540892879	10.2179434328162	11.0806864525159	11.1583425886775	11.2890610490043	10.8976910517445	10.4955537456637
72938	10.6527818112369	10.6115918625443	11.2710365110371	11.7691463722114	11.3869566798807	11.7974688789925	10.8166150199063	11.0479307875773	11.0896230269953	11.1378881667006	10.5124454867278	10.2086528443313
26428	11.0988527163198	11.0530168081026	10.9079717577496	11.1331030461885	10.9969647486614	11.0208984925916	11.278864416098	11.2386695966711	10.6888813210472	10.7270874627482	11.1687908612516	10.9779582033407
20587	10.9977421313955	10.9931537961398	10.8510964087228	10.8046799181102	10.8571577234321	10.8886498185702	11.0035790126784	10.628826916173	11.6225952625533	11.6644702316669	10.9516427489622	11.0263707955805
52635	10.647869789201	10.7438165877693	11.2277350842262	10.8005193995416	11.0657859499895	11.1970256672995	11.6117450685846	11.799864107864	9.92628519137782	10.0841663890862	11.6436574529776	11.5378599489097
16906	11.1514466773994	11.2880872093208	11.038204099369	10.4535220092794	11.1470549398585	10.2675982357877	9.75725463611278	9.87919512968974	12.7731403587513	12.7619470914021	11.2429826418979	10.5252207482428
64655	11.2169134283016	11.0519162616701	11.1118593146949	10.9124553910237	11.1597056541867	10.8461408194322	10.767388739504	10.5086974121026	11.7276052559898	11.7128322617345	10.6808109095322	10.5848247189264
12662	11.9515764726429	11.7452836107163	11.1257464129043	11.8449736041746	11.3655567767132	11.9644208002271	10.7425727613143	10.8532762578331	9.01985911096298	9.53154429128962	11.0762353363672	11.05272346272
114713	10.330882050481	10.1050534749346	10.1397614409234	10.629454591714	10.2476319478153	10.6155567752117	12.2882327027205	12.2989170787052	10.7800054023457	10.7411837194781	11.9380948661343	12.1496445952365
72151	11.2165917155473	11.3423767306919	11.6179795676499	10.7781373233358	11.5454452903792	10.7491868169138	10.0951487248193	10.0027508135049	12.4147871448362	12.406224847325	9.93945904938907	10.1468999913303
59054	10.7795037567499	10.8679686282418	11.1130694250763	11.0771341675298	11.1374476463164	11.079253972846	10.9644997625169	10.8907763961959	11.591615952136	11.6579599663153	10.6669830753167	10.4246608419538
218333	10.7200177590046	10.5902542671765	10.5922674992809	10.8780101263016	10.7986333604713	10.8803290266638	11.3775699842937	11.4927945744482	10.8515872883025	10.9465074496022	11.558374740066	11.5606573777274
70425	11.2798645497821	11.191412386926	11.1249720317139	11.3950227016346	11.1946784123501	11.6019696981828	10.6600885505546	10.8008780938631	10.8756806162118	11.011655480288	10.7750356553627	10.3180027615731
69692	11.558374740066	11.4772150588088	11.4144533653946	11.3646020004807	11.3484158601295	11.4836868259979	10.5996869026991	10.438522617727	10.7712018935025	10.8771913238908	10.5337133089422	10.3597143544026
20623	10.2102215621237	10.2456177083599	10.5129838718198	10.6771153093704	10.281158017106	10.7396462195101	11.5360086483594	11.7090883332138	10.8954278378501	10.7955095419517	12.2869496302455	12.3296576694376
218734	11.4045830765372	11.5618300114406	11.7324833021215	11.8076155591738	11.6680573018875	11.7990121920207	10.2291478817067	10.0140801760465	10.4021897055809	10.474328702136	10.5231618480119	10.602019312553
59041	10.9651606794321	10.9082462785363	10.6858502008176	11.3748019106972	10.9106527259045	11.1440704473687	11.5556100019894	11.5132725766316	10.9636958699993	11.0049194006143	10.6591601888504	10.5305705877274
66358	10.9387976137414	10.9160535578682	11.0949845296661	11.9325416038433	10.8826481231103	11.8560473283077	10.9741926619695	11.0187800646689	10.5868216213086	10.5667521330172	10.76215431543	10.6817437272085
52588	10.9700783709263	10.8584397926306	11.0609356493402	10.6380131701443	11.0339593260916	10.684843783496	11.8417958180127	11.660356136823	10.6866798499579	10.4420703373475	11.062515352275	11.2713654567867
56457	11.0837374670445	10.9217792779085	10.942572718178	10.6090709207731	10.452744101365	10.9247303989325	11.1815379402407	11.1514466773994	11.4213429791141	11.3724923496111	11.0749392499489	11.0744882027498
213439	11.965088492336	11.95271956085	10.4462572183554	11.6723243157676	10.7032097679891	11.8360957150874	10.8354499686826	11.2603125158576	8.329926103251	8.97865280214471	12.150609090743	12.0717481630778
17863	9.34211284149055	9.36380079834742	9.94509686562826	11.2554763896952	10.1828542975621	10.9504430376472	10.9443882509024	10.9214777184742	13.1420003750626	13.0785897794264	11.3910836338877	11.6820411635368
72244	10.1355765933374	10.2893835741629	10.4614467034577	10.996386120482	10.4396996813318	11.1851080013225	10.9735730915168	10.4482478745316	11.6378043947482	11.7715883077079	11.8137210621893	12.0446198585778
60364	10.3540439402095	10.5169813878746	10.7750356553627	11.0190454867775	10.8796187506506	10.8688998528344	11.6877583581749	11.1830289120263	11.2381329195363	11.2251632179	11.1695631381906	11.2782462077906
56792	10.6640581994452	10.5769911740978	10.8808303970404	12.171578222973	11.04473293727	12.2223545212996	11.0192073144286	11.0132724719793	10.3188465488432	10.2860373561431	11.1057219620611	10.884201171761
114663	12.6367188875639	12.6287978526815	11.9279338644279	11.4298909170276	11.6993444865537	11.4757354733836	9.27144136357513	8.79999441557062	11.9115473391258	11.8922557152073	9.00123512476697	9.49839796680178
223527	11.2826341815717	11.2179396274545	11.5211629879338	11.139938706293	11.3126355611335	11.1818512801871	10.5964643377184	10.3931943781533	11.454469482019	11.4494352107192	10.2832163969619	10.3377555520703
99480	11.2254992128465	10.9735730915168	11.4185379687562	11.3177001418291	11.3148180466962	11.3855870770507	10.6147832506302	10.8045339459087	10.6663623009235	10.586395713772	10.9952879310064	10.8654628078942
102209	10.8897619442751	10.8041593991639	10.7320721659796	11.1045346774983	10.5389632508203	11.0190454867775	10.7436502504144	10.9892319716049	11.678117701527	11.5393369550082	11.0847589332236	11.0411675592008
327959	10.6515458432009	10.2011090680761	12.2331251430039	10.2696821094196	12.088795311896	10.0379842365738	11.6061653564962	11.5018225498531	10.066062453407	10.277233961503	11.6579599663153	11.5627991496501
66834	10.5436417645672	10.5774068418718	10.8217087698724	11.4037859936724	10.7597245337306	11.4357765689403	11.446930095548	11.4107375310459	10.7806890121496	10.6447896676879	11.1946784123501	11.1308568791257
216549	10.4640602347935	10.7270874627482	10.6036401392723	11.6042282292408	10.6938572230422	11.5375900699611	11.5634813288592	11.5375900699611	10.269564266337	10.3554833578185	11.5228246862456	11.2700051372536
59024	10.4654490101745	10.4953909251072	10.6130211276844	10.9066993425987	10.419010640521	11.1001958827837	11.5739851922092	11.3743585936354	10.8688998528344	10.9191953272997	11.4593502920634	11.953568282367
320727	10.5769911740978	10.6109211722936	10.5073009545349	10.6677071256476	10.5207792187685	10.6147832506302	11.3042333208792	11.3957516969455	11.4421278585632	11.494025531927	11.420428969965	11.5919381620191
15277	12.0004339590397	11.9962303030953	11.7637950166898	12.178288825374	11.723611589194	12.119835526725	8.86015687347997	8.96997978097782	12.152810766228	12.1150595185291	9.32982805836428	8.92289246594799
16468	11.0074448344901	11.0597988306512	10.5979955072144	11.2269337667519	10.6591601888504	11.3144441361714	11.6791700303404	11.4839963460246	10.2487208450825	10.2869948711388	11.2280905061734	11.3205426210489
245841	11.0720752737627	11.0357404337675	11.0411675592008	10.7953428398488	10.9717669318921	10.6787334322311	11.0519162616701	10.9865558751246	11.5497031677235	11.2243548477028	10.8293193666767	10.8751402224869
19714	11.1815379402407	11.2242288766422	10.410659876178	11.3717707794008	10.5021753302086	11.4588781851995	12.5438694059373	12.2464668910964	8.61623628543895	8.85113577327033	11.8152621027156	11.8869113302198
23912	10.8475155269014	10.8369399831775	10.5495408471733	10.5222958013485	10.5710896913478	10.4194740548589	11.2889070903238	11.3451040388494	11.1587636427319	11.1056373534292	11.5447844553939	11.9176449286377
19291	11.4742188996258	11.546929165176	11.135540233528	10.8884302440043	11.0470142882762	11.1020021745378	10.1723212215882	10.3159334955961	11.4154775956156	11.5911753083869	10.8741621794217	10.5431149847222
17035	11.4217092017838	11.4988568624776	11.7202660055124	11.8161166457873	11.5937560482592	11.7888730674932	8.77587718096636	8.81837372986737	11.6407324673232	11.5114273726748	10.4787035160214	11.035006739494
20869	10.9717669318921	10.9197244908801	10.8447839580219	11.089138155241	10.8697596518938	10.8559458404175	11.1967696488551	11.2326646143609	11.1402872814945	11.1225760180524	10.7926011387615	11.0587060349675
66138	10.9217792779085	10.9952879310064	10.8403629007038	10.6804539245839	10.8121441669082	10.6181825579586	10.9779582033407	11.2370602608042	11.5032254151254	11.4429087389977	10.9659680720143	11.0983244616375
192236	11.0095602009253	11.1140662104297	10.9711213960588	11.3159482221327	10.9779582033407	10.9400336745231	11.3089916906261	11.4974332175855	10.4547519562703	10.5038359435502	10.9371674825803	11.0568632790188
211948	11.261614603908	11.2269337667519	11.0889857233018	11.2443225349807	11.1432613521481	11.3748019106972	10.4925981332698	10.6512264263906	11.1320508074859	11.2414179534187	10.5527069453101	10.6668452016328
11982	11.6838903417619	11.6989501904142	12.3913471950176	11.2823127182605	12.7616027361245	11.236097405681	10.1149400150972	9.88468029890918	10.6787334322311	10.7232041544857	9.80424853818999	9.80970766282297
170798	12.2458249794051	12.2432563764839	11.9634757330862	12.4538195299032	12.2904522062953	12.2840482469211	9.75214250711399	9.83787864764231	9.6048428274281	9.78284102188912	9.65579457630165	9.93916482248033
14583	11.8827962535246	11.8455507853872	10.6403025010463	10.653973885902	10.948748530605	10.6380131701443	10.7872079043854	10.8412043976994	10.6667073279489	10.7910258529215	11.0737084743958	11.2753981902141
67980	10.8532762578331	10.8728151085222	10.8341532489068	11.7949996252384	11.0046488921882	11.9431194139402	10.3106332726189	10.4376222439062	10.3882299529544	10.5813713949421	11.5269849851197	11.4952721748265
16364	10.7808334294606	10.9801851296708	9.88916796386603	11.2274267872691	9.88782759518485	11.3202703679488	9.11194429834335	9.40208856003684	13.775492051869	13.8210273366055	10.765376515117	11.0689882168263
66192	11.2587644592464	11.2153441148527	11.4292158016783	11.1992418915595	11.3063637227986	11.0309325090583	10.682539903678	10.5305705877274	11.5728130213002	11.2603125158576	10.3405758163324	10.1955587328195
56044	11.3855870770507	11.3246642966451	11.0914900029707	10.8323793470069	11.0523780733251	10.8126749578223	10.8001525309707	10.9977421313955	11.3855870770507	11.2283080882027	10.682539903678	10.4048940638906
71846	12.2786156387785	12.2840482469211	11.9843723500763	11.861609288323	11.9014308463713	11.8070898194229	8.97539277737985	8.62099642399514	12.1394903215363	12.1130533272745	9.31883613924353	8.70767203479551
56443	11.4223757134347	11.3144441361714	10.9224873473772	10.9609616534904	11.1475191417917	11.0288245930636	10.6351840207321	10.4352559429813	11.3310245194449	11.1931459449893	10.7174285515219	10.8808303970404
18020	10.7147144219706	10.644037272909	10.5784297463819	10.779868859156	10.6912123351136	10.7824852399673	11.4661110547244	11.5041335940095	11.221020598903	11.1620727644314	11.1562245110412	11.2704983820748
27225	10.9919629782626	10.860806043618	10.927257366346	11.2461832651558	10.8487124171331	11.0220440046202	11.00037176833	10.6553730024943	11.1485188231955	11.337635261323	10.93312658648	10.9977421313955
207728	8.99033682879787	9.18517038706701	12.2028739110439	9.77590851161958	12.2649629476099	9.73558186079161	12.1626482889536	12.0670453108625	9.93894176557989	10.4027215547259	12.5580141173385	12.6837052275551
330260	11.3188067578294	11.4070421449796	11.4135566158893	11.5087894925378	11.4008656151513	11.7635807097602	10.4793801876713	10.5346762824742	9.9928081992136	10.187404594907	10.7701625026057	11.187322267663
66422	11.9138520234815	12.0294099050515	11.1539684469732	10.5616225068603	11.0174865564749	10.4940489085617	10.1932345606841	10.0218551889134	11.8254125710719	12.1822338538865	10.0969604458719	10.4718046764988
216987	11.2507884188028	11.2767679121058	11.0742187963304	10.9492431612437	10.9387976137414	11.0040331037897	10.3453395328086	10.460760552723	11.9486868149896	11.8596017938281	10.431286535466	10.4164011933795
18286	11.0155982103331	10.9280652850345	10.8363265481473	11.079253972846	10.9704723145017	10.9636958699993	11.0386798124577	10.9333517643125	11.5925257931094	11.4353230625934	10.3695416215061	10.7908415156407
100683	10.4897547109754	10.5531520780288	10.2429643094653	10.7908415156407	9.99931411711034	10.8287862387283	12.1755459767535	11.4543740066631	11.2065593719524	11.1881549567049	11.1489418734381	11.8714313518331
70233	11.1907055258856	11.1549445916578	11.2206232727197	11.3047818736201	11.152650616556	11.2818533435389	10.2213193848156	10.4689355345	11.4854946726416	11.4326709002174	10.4741942496557	10.5591996141302
18045	11.4630881681337	11.5981052236072	11.1306293116995	11.0408210311153	11.3094211963371	11.0355060352346	11.0566171404342	11.0426840895397	10.6301573239365	10.3846673592212	10.7818846143096	10.4639463438663
225884	11.6267983242252	11.6640980151925	9.73153166533211	10.948748530605	9.55893865114895	10.9054099738978	10.9659680720143	11.3076302289174	10.8102917270641	10.9245561344817	11.6856648083132	11.8076155591738
20182	10.5419664665902	10.5419664665902	11.0337117688519	11.0021244443071	10.9179882730429	11.0375128988612	10.8669895464308	11.7393082339906	11.152650616556	11.2753981902141	10.9150393383383	10.9100571366469
58203	10.9949061739129	11.0085889039751	11.878757282904	10.9936507801811	11.8210754399672	10.8381901492773	11.0259126760988	11.0438714062326	9.86612526942318	9.85180701268734	11.3903460990212	11.2199857400257
232449	11.3310245194449	11.241638202548	11.2756345167426	11.1185022239573	11.0702373405121	11.1539684469732	10.5468020780105	10.45955857915	11.1653532617008	11.2181667051923	10.8187182051141	10.530029438807
16835	11.4230642162836	11.6035216282033	11.2147215346586	10.8792131140287	11.0977428455039	10.7268440997324	10.536171503402	10.0724194933063	12.1007766250261	11.7477464281623	10.3826851459524	10.1438299940478
66126	11.1735005342196	11.1011561156816	11.0141350246722	10.9670027208129	10.9146329104659	10.7792430570174	10.3990284210985	10.708681720592	11.7452836107163	11.7368870473376	10.6113274504499	10.7737454907112
225160	11.2645422054109	11.2791362362031	11.0215063527449	11.1192370617229	11.2221096571556	11.334193916454	11.1169953260267	11.3470295517674	10.205906580713	10.5595361939759	10.8295196427446	10.6231939110926
326622	10.9312524314526	10.7910258529215	10.8384194175879	11.4848381482933	10.8437863884807	11.4827731486299	11.428639322429	11.7005056975152	9.47068513006736	9.60680945218742	11.7457898225158	11.5981052236072
214162	10.0625336528507	10.1991680695614	10.4582037177211	10.7022442286651	10.170974996502	10.6099180986764	12.3768638751868	12.1743519710098	10.644037272909	10.6248168510917	11.6137150916927	12.2756651080021
66827	11.0630082883603	11.062184900599	11.1151886996424	11.3183386551917	10.9420138910833	11.2798645497821	10.8870761002878	11.0161293904929	10.9471963892344	10.8384194175879	10.561899784193	10.8805588424228
56335	10.6535873619852	10.7995412822858	10.9000736233715	10.9510211131276	10.8944399927258	10.9888595333762	11.64778648709	11.5954883929259	10.647869789201	10.7326745871375	11.0187800646689	11.0720752737627
67042	11.3659113862307	11.5919381620191	11.4362543160248	10.842908855133	11.2443225349807	11.2000927560143	10.1826943966723	9.65485343842193	11.3589737638581	11.3465426188351	10.8571577234321	10.8183736424277
75221	11.2239716718166	11.0430839403191	11.2878572058487	11.001566096415	11.1642831168609	10.7060933178586	10.9021888343281	10.7353619225069	10.9742986675797	11.0346689337719	10.5547482171685	11.2638179084245
68041	11.4456309053175	11.3470295517674	11.5634813288592	10.9039794854097	11.5631445850454	10.7856552905009	9.72986876637782	9.87108365223894	11.7433780484172	11.6514172777629	10.5750739249684	10.7066693599411
67726	10.9722902034058	10.7153502161997	10.7201629541977	10.921207778769	10.6680406974206	11.0279945230522	11.2603125158576	10.9411071957345	11.0944308995387	11.0694048162519	11.1279648957592	11.3642059107212
72554	10.888040152991	10.8667375118512	10.4320625775611	10.9309432875825	10.3859612079981	10.8019560776126	11.4974332175855	11.0857983293723	11.4948078797475	11.2836075869569	11.1910880536667	11.0220440046202
55988	10.7828837441636	10.8001525309707	10.5330885465621	11.1094254739004	10.5765229883307	10.9700783709263	11.222259222026	10.9988212133947	11.7090883332138	11.5703059835766	10.7191410783172	10.8864043252036
214987	10.5500299834695	10.4940489085617	10.179437673878	10.4645826823337	10.2920605913041	10.209013252651	11.4405940883218	11.4728883190774	11.92214515078	11.7554037464909	11.6946168073437	11.4014737935346
20912	10.4196445288634	10.4725962544606	10.3827665597421	10.8392681868759	10.5760803220935	11.060036589189	11.8379557902575	11.9071678728776	10.6400500116688	10.6124179174746	11.5753441395664	11.5513921289174
52708	10.5157922489565	10.4044312459449	10.5033159214114	10.8437863884807	10.6749078674418	10.7699792543212	11.2564805250492	11.130019352514	11.7544677151373	11.8357110217646	11.0340979372187	11.1500181052638
207425	10.8580321844936	10.8559458404175	10.7362934897711	10.8840475405274	10.8386400389366	10.8767518878528	11.0242929094244	11.0661296952713	11.0906289936417	11.0275540892879	11.446930095548	11.1671942324205
193116	10.9973872226262	11.0208984925916	11.1690774536026	11.114907927605	11.3251323848409	11.1605457306805	11.1489418734381	11.0514511589074	10.1916307176592	10.3097527344708	11.2756345167426	11.1047558983921
18972	11.1545349511075	11.0781754297127	11.2156602798474	10.7771216525717	11.0566171404342	10.660450042717	10.0259565938789	10.2846515241738	11.9740541965014	12.0753044870081	10.7935871950356	10.7730446971337
26992	10.8207908163277	10.8213845362974	10.7358187382011	10.5933857824479	10.7669285811663	10.8632466988601	11.3157209357192	11.3670947872109	11.2624411438456	11.2560505763783	11.1028842961357	10.9603733453274
12523	10.8641134014682	10.7778207361497	11.4965355083565	11.834783689912	11.491921416323	11.7324833021215	11.2650726749762	10.942572718178	9.20959881715854	9.45364478897766	11.4292158016783	11.3627068748942
21841	10.8826481231103	10.760590056932	10.93064086299	11.5861992130804	10.9926640059432	11.6394669365457	11.4721613360094	11.5829689255928	10.0751574354166	10.2464819453296	10.9017869531423	10.7892626926207
269966	10.760590056932	10.9000736233715	10.4274701720521	10.7650594759948	10.4492307242952	10.8323793470069	11.3659113862307	11.3432724558272	11.4249308102426	11.4178428906573	11.1140662104297	11.0500225056181
69125	11.0217961683077	10.8976910517445	11.1225760180524	11.0417343307455	11.0674213072893	10.8350723101682	11.0768281851039	10.8982054943787	11.0479307875773	11.0395511794904	10.9030978346296	10.8980602516473
71745	11.2345494364968	11.278864416098	10.8275279528684	11.0553930207751	11.0506201464809	11.0458795711305	10.7526933938331	10.6566037647055	11.4750243665272	11.3790351765003	10.3872041244257	10.6952994586521
30057	11.1946784123501	11.143037846639	11.1194114540257	11.1505674821847	11.002560283472	11.0111945610781	10.6857097135494	10.2678044005833	11.6082457694381	11.5981052236072	10.4990128082419	10.5556439595639
67091	11.9000805375292	11.816553548576	11.7282246205667	11.6640980151925	11.5747323033046	11.4750243665272	9.84147474150828	9.46230642734502	10.9501077153532	10.9371674825803	10.0861523602864	10.3947132225617
269800	10.7903546103996	10.8005193995416	10.9568163193185	10.8164532252366	10.7482516548448	10.8667375118512	11.3920684055745	11.3130109308292	10.9587109589099	10.8844860063497	11.0375128988612	11.2650726749762
56417	10.1399431680157	10.0865583726648	10.2331548011189	10.5333379623861	10.2539942398413	10.5076132749395	11.4205782128047	11.3970335126913	11.506031238756	11.5098719483038	11.8733500978683	12.3536741209166
11520	12.9493098183577	12.956535925142	11.4198435885016	12.4016309376786	11.2437366246659	12.3390027014568	10.2594527945869	9.76575828343711	9.60069375541895	9.69275502793586	9.29358610858996	9.88449830341595
268470	11.1567054081884	10.9636958699993	10.905687288044	11.4014737935346	10.7801419455355	11.2772368401921	10.7289399019137	10.5233411014653	11.125296163073	11.0938344104838	10.7630839773195	11.0575105378971
56248	11.3394300337337	11.350229719719	11.4305605384919	11.2816403239851	11.3296500995484	11.4349199212825	9.92172354885461	9.70491588008066	10.8222279820553	10.7796863079529	11.2370602608042	11.1361077252816
72519	10.6066970856247	10.3781344417273	10.7193965379436	11.1748088214542	10.8143393340007	11.1560934928314	10.7040793571406	11.138487236149	11.1059515400708	11.2300698070678	11.3762523922922	11.3635972180849
68152	10.9206830128898	11.0367840332474	11.1792439205699	10.9075632548683	11.3256025535536	10.962616359246	10.9351875564769	10.7425727613143	11.0671551905259	11.1192370617229	10.809441193875	10.7563742585267
27398	10.8941401917312	10.8199446279736	11.0402629636164	10.9770902276306	10.9991911109093	10.9747187792071	10.9504430376472	10.5031084817944	11.7425474510983	11.7338919326998	10.518207228963	10.6075468436374
140481	11.2075191147722	11.1750874036152	10.8060783565609	11.053319526085	11.0005411471129	11.0470142882762	11.6082457694381	11.5813291240839	10.5433289920709	10.5728008924622	10.2275364632681	10.9377829295466
55942	11.1940356887197	11.2204029094963	10.8856603811315	10.6828025033734	10.8374425867224	10.7116728159323	10.802857809877	10.6343743234546	11.2940935665798	11.2907208711619	11.2214309207642	10.978284936341
70661	11.5493964268516	11.4886250110579	10.7412706239459	11.0699280474078	10.8106313416532	11.0184271522838	11.0765364628415	11.217371020837	10.4468345047309	10.6212545703812	10.7263961391711	10.9867813523485
27369	10.7750356553627	10.8767518878528	11.2443225349807	11.3256025535536	11.2918976928064	11.1748088214542	11.3063637227986	11.1454468709604	10.1576802327479	9.88293816648098	11.2843552278173	11.2816403239851
76681	10.6451246841611	10.8332815414863	11.8053842347556	11.0386798124577	11.5343456433167	11.299549959078	12.1869307195559	12.3130323289672	8.77002138778205	8.42367366462816	11.4988568624776	11.3932793810579
546071	10.7519354046896	10.8492476121706	10.4504547942058	10.9458997628626	10.3896084137076	11.0342365483459	11.5078786383007	11.3675131633997	10.5080752553446	10.575902914585	11.5793595328251	11.7797582851719
328108	10.4735412999364	10.5623911010513	10.7125980262849	10.9029707614954	10.7276761398504	11.0668946886738	11.2516825302326	11.2075191147722	10.570874358943	10.6107380277607	11.9979362109522	11.6438242218088
